sample_id,prediction
260,-0.0004922789184062174
261,0.000591720247397676
262,-0.0008315113122221176
263,-0.000505959720872548
264,0.0009323420968514812
265,0.0010322842037493766
266,-8.509780193834482e-05
267,-4.079577587908365e-05
268,0.0024844486642808306
269,0.0004431383906084029
270,0.0022600269770272977
271,0.0004230543293987708
272,0.0012376806009998548
273,0.0006190212550803477
274,0.0003434682062033877
275,5.1381166801115e-05
276,0.0006462357347105078
277,0.0036300972085976722
278,-0.0005123881359376726
279,0.0017029313654609343
280,0.0012115153969801753
281,-0.004697958717329348
282,-0.00042627467812205344
283,0.0004579471911668334
284,0.0005923978919667525
285,0.0005002292715906126
286,-0.0014511809998442886
287,0.0009345205839485558
288,0.0003997255546945651
289,-0.0004288061157947119
290,0.00025576214746876114
291,-0.0022376856252392047
292,-0.0013637548017190867
293,-0.0005145256520690071
294,0.00034160443925977115
295,0.001906715043461152
296,-0.0008638721698331753
297,-0.0002508134229980774
298,0.001650994468992271
299,0.0009986637291482974
300,-0.0006916302937919406
301,-0.0002134847296430911
302,-0.0010400700792961158
303,0.0001942041117364212
304,0.00016559802165194462
305,0.00048095605415401774
306,0.0002575580187790417
307,0.0001575223034750229
308,0.0006341483798827232
309,-0.0003358297957433492
310,-0.0004471549186289943
311,-0.00014166856494339872
312,0.0011162823364434362
313,0.00047268378775137677
314,0.0013131663746276463
315,7.35161227396994e-05
316,0.004105014414055099
317,0.0014343889171478076
318,0.0006492768552045486
319,-0.001322220836482709
320,-0.0014059314636547633
321,3.3965758368560344e-05
322,0.00019431203921715915
323,0.0008955645780582814
324,-0.0006102258368092348
325,-0.000716896765881361
326,0.0012259025427593495
327,-0.0010425181506185026
328,8.701002095044745e-05
329,0.0008647898623756131
330,-4.420685587653845e-05
331,-0.0005782676811123673
332,0.00047945739957857116
333,8.955730329022109e-05
334,0.0004491265837730357
335,-0.00023751491584593477
336,0.0006982872055490273
337,-0.002262106926885072
338,-4.054693116949796e-05
339,-0.0011015749591960563
340,0.0009858431994774987
341,0.001854780407459203
342,0.00017954827044245198
343,0.0012796375272663986
344,-0.0002593358230839653
345,0.00017555295019041237
346,-0.00041543382419087494
347,0.0019417414083125598
348,0.0005570520209076276
349,0.0009438801259551653
350,0.0006757580407027166
351,-0.0006156851537968958
352,-0.00013119632057070798
353,-0.001534179058036267
354,-6.927091286012283e-05
355,-0.0005817783551047686
356,0.0017204876188397832
357,-0.00037780942548024435
358,0.0005617677775766974
359,-0.0003705093162286012
360,0.0018775695351325359
361,0.001608820425615093
362,-0.0010305611240324663
363,0.0013033649287674544
364,0.0002614422549712676
365,-0.0022577149124967263
366,0.0016403863777178758
367,0.0015693403487852288
368,-0.0024854676907204976
369,0.000622463367150882
370,7.121444232936621e-05
371,0.00017608290887507894
372,0.0002799780565397267
373,0.001064913329677398
374,-0.0010007746163583876
375,-0.0005725470548107359
376,0.0005646848480555689
377,-0.00034864214064180444
378,-0.00011847320907178213
379,0.0006507575212172934
380,-9.669099331920183e-05
381,-0.002398754091073871
382,-0.00022571157594883574
383,6.8854075855687e-05
384,0.0027568243158841528
385,-0.0040212109071353155
386,-0.0001362309641864437
387,0.000526514808952118
388,0.0006036889824944133
389,-0.001206152917593478
390,0.0006790956438958434
391,0.0005567877031327168
392,-0.001098856179921342
393,-0.0005289684570954693
394,-0.0003383150541126091
395,-0.00039818145108360005
396,-0.00022842047338211434
397,0.0011909426394529712
398,0.001670220086016
399,-0.0014224009109434703
400,-0.001320189454612807
401,0.0009648128089674727
402,0.0014448314736565408
403,0.0006237100408076082
404,-0.0002182747094806559
405,-0.0004084781551967092
406,-0.0006885429395242833
407,-0.0009521291890286625
408,0.00044337854838900876
409,-0.0008538408751554453
410,-0.0008048266015921813
411,-0.001255506514528521
412,-0.0001340589028457195
413,0.0002516693631039791
414,-0.00052445394498972
415,-6.060021766409065e-05
416,5.16731014946186e-05
417,0.00046086534491309974
418,-2.3471699903286446e-05
419,-0.0003106611627395751
420,-0.001705588761137641
421,-0.0002728694044138672
422,0.00020355765710392158
423,-0.0015701396903728961
424,0.0013598402346832609
425,-0.0004860356917114356
426,0.000777355592114959
427,0.00018731360058693648
428,-0.0020295182259578884
429,-0.0012559695556595316
430,0.0009499306222062366
431,-0.0012989217702893863
432,-0.0014440677591634745
433,-0.00018122733615215904
434,-0.001645775373267888
435,-0.00020225629242187764
436,0.0033056478250356454
437,-0.001129402742944737
438,-0.0018420177403756877
439,-0.00030000168827398147
440,0.0009737442532602806
441,0.0005495293252006208
442,7.514817572990378e-05
443,-0.0013321994617544737
444,0.00040481830877441574
445,0.0027829950418604595
446,0.0009852950315220798
447,0.0009424004209695473
448,0.001542014620035589
449,0.0004929742676230527
450,0.00034278960554833026
451,-0.0009925286654463648
452,0.00030798758454322775
453,-0.0010603953371590865
454,-0.0004895357259213156
455,-0.0007870709172449939
456,-0.00015318308213408693
457,0.0005263944751376348
458,0.0015377332717430323
459,0.00040412897124098295
460,-0.00035129926097179985
461,-0.000226042834227294
462,-0.0003385412818403583
463,0.0004972318920651387
464,0.0005476284188268011
465,-0.0002126354026939532
466,-0.0003294819891063829
467,-0.0003998151671850552
468,0.0005716221586049669
469,-0.001219768266505915
470,-6.647031567338976e-05
471,0.0018370833758175264
472,0.0010940725731801435
473,0.0006948889052370322
474,9.620435442381277e-05
475,-0.0007466872779035231
476,0.001270181032889137
477,-0.00041335130892572767
478,-0.0005303164662987715
479,0.00027985268678433446
480,0.0020709480824235705
481,0.0013080728915308138
482,0.00047506421355110093
483,-0.0004731944847600591
484,-0.00039991793001309037
485,-0.00024477770895511386
486,-0.0026591130630266293
487,-0.0011708220637254218
488,-0.0009909848516452473
489,0.0008374953453197863
490,-0.0005189177258011559
491,-0.000705778577185137
492,-0.0005021620998632157
493,0.0002897941675644747
494,0.0008416658715517264
495,-0.0014827991916782006
496,0.00019709601292274101
497,0.0014134902498681855
498,0.0012600234870781817
499,0.0009150219037289408
500,0.0013438286959853761
501,-0.001183919621535274
502,0.0013605330317334914
503,-0.0014820753215027066
504,-0.0010633558560869596
505,-0.00015386526023501796
506,0.0006017178130132461
507,0.0004097819417711753
508,0.0014506263983735093
509,0.00015617605016842302
510,0.00047437401475790427
511,-0.0002088890696147662
512,-0.0006006593690121984
513,0.00011515113544333616
514,-0.0008665309864635979
515,-0.001297640053708135
516,-0.0010797211384854749
517,-0.0005336687860088182
518,-1.1494048342682354e-05
519,0.00041690839951274256
520,-0.0002040840378577744
521,-0.0007641362821888028
522,0.0005274007151650169
523,3.547457286357251e-05
524,0.0006842852586240972
525,-3.9201674140784563e-05
526,0.00021771258009536173
527,-0.0023216931091859213
528,0.0005306111095174242
529,0.00018757236374044914
530,-0.0007167504077839769
531,-0.00021808367491582165
532,0.0019996625241702573
533,0.0014365358799914634
534,0.0003434758795297674
535,-0.0003160779849453584
536,-0.0008845303632827546
537,-0.0005245563991690991
538,2.616478258454907e-05
539,-0.0006781231549571728
540,-0.0017368156127111167
541,-0.001936056275273509
542,0.0001747649047963892
543,0.0012917495747856592
544,0.0011311394697131698
545,-0.0004912457010853525
546,0.0007213598104910052
547,-0.0002261086091584023
548,-0.00015675110219901214
549,0.001132888929641698
550,-0.0006511072814811379
551,-0.0007999329963553519
552,0.0003515084768618817
553,-0.0004207344055961583
554,-0.0001324348540615017
555,0.00023905009402760662
556,2.794731234621741e-06
557,6.0693064334467065e-05
558,-0.0006451779698177104
559,-0.000159042215602694
560,0.0009078083258613629
561,-0.0005349049626563673
562,-0.0003975977539905787
563,-0.00046316038290467065
564,-4.337787872613288e-05
565,0.00016438387173631433
566,-0.00041620312802559563
567,-0.00037928909946836697
568,-0.00488883180688759
569,-6.852239564191125e-05
570,0.0012192653839897235
571,0.0014870212393653772
572,0.000148232508863802
573,0.0012437206798771058
574,0.0005711324936808686
575,-0.0005118004445471747
576,0.0001030299718502249
577,-0.0007807568050011922
578,0.001129158819105631
579,0.00012891349354696646
580,-0.0008233398273467345
581,0.0007241285589485268
582,-0.00036939867902199066
583,0.00020396748946834711
584,-0.0037987799457872605
585,-0.0002576494430724352
586,-0.0010190241342622453
587,0.0007582409630365584
588,7.687506426625094e-05
589,-0.0011698374348393826
590,0.0004851465151919675
591,-0.0005780406323237957
592,0.0005978654860555358
593,-0.0006058829348378753
594,-0.00038795569644536687
595,0.001968492409911703
596,-0.0004449535126846975
597,0.0006402948461036973
598,0.0005566225722454631
599,0.00034225728141161016
600,4.349141657789473e-06
601,-0.0008197271073003339
602,-4.162535580602143e-05
603,-0.0005128296512171076
604,0.00030378203667406575
605,0.0008599668759650357
606,-0.004212147110941911
607,-0.0014890709241079118
608,0.0002116962972120234
609,-0.00012820883923043332
610,0.001568915567329824
611,-4.9041591819916065e-05
612,0.0004936610301416421
613,0.0007058991664689997
614,0.0006543940129711233
615,-0.004299743550616806
616,0.0010661826036679838
617,-0.0001082116629164277
618,-0.00044523251804042994
619,-0.0017819250667627496
620,-0.00030487313621678513
621,-0.0005351707839660226
622,0.0007101841840926715
623,1.4983427632307978e-06
624,-0.0005875394364699045
625,0.0024383139625422756
626,-0.0009118197230214428
627,0.0015743542577279846
628,0.0010417559542655996
629,5.577584136510836e-05
630,-8.92667221942849e-05
631,-0.0034421354719584253
632,-0.0005156669565564465
633,6.187496330892212e-05
634,0.0007233653440020705
635,-0.0007227863406635517
636,0.0010228728465895168
637,0.000435880337115866
638,0.001051397838015447
639,-0.0008204588477263361
640,-0.0006858124336581033
641,0.0008055360167788271
642,0.0022531860261582647
643,-0.0002509974988253139
644,-0.0002457687225235431
645,0.0007937086166183672
646,0.0013039804267463585
647,-0.0011020700719704044
648,-0.0013704022387495281
649,0.0010393630782705077
650,3.133811201422238e-06
651,-9.152803853792827e-05
652,0.0004843526278106787
653,8.793348082271648e-05
654,-7.285631639003667e-05
655,0.0006623549730736865
656,0.0002364616248718347
657,-0.0002741228399265723
658,0.0006921843924679477
659,0.00040872583786373735
660,0.00031517885348498364
661,-0.001312041818295862
662,-0.0003990239306635747
663,-0.00028693110093947676
664,-0.00023717307739086677
665,-0.0010594503821116522
666,-0.00026480766063805754
667,-0.0009675024723785257
668,0.0016051708272673576
669,-0.0014359546011306944
670,0.0009748694992799498
671,0.0002256776787567457
672,-0.00045570435499706297
673,-0.0012978438520897966
674,-0.0012604399403652652
675,0.0004646628071475145
676,-0.00029395958183892453
677,-0.0006862119036766235
678,0.0012102293095377552
679,0.000686626380057795
680,0.0022598722290181803
681,-0.00031877303654148046
682,0.0018869116730221896
683,-0.000817447869191013
684,-0.0007220253527459343
685,-0.0009048137168106309
686,-0.00023593875106524704
687,0.0008150773464368727
688,0.0002449392682600946
689,0.0012855652504096256
690,0.0013474072356966552
691,0.0013670842172150105
692,-0.0029520298095310734
693,0.0008997223129664877
694,0.0008620170250987101
695,-0.002144964230053474
696,6.038665826205886e-05
697,0.0008753122992289083
698,-0.0007995795082894782
699,0.00018165413111549542
700,-7.883854284604839e-06
701,0.0006296495442403474
702,0.001185986287320527
703,-0.0009471063559277154
704,-1.3277201651064246e-05
705,-0.0019489362753642217
706,-0.0005249769646806326
707,0.000712044082187957
708,-0.0010070816343223064
709,-0.0004279847926313049
710,-0.0008585559681452769
711,0.0002276309380266266
712,-0.0010870749386355778
713,0.0009623595906263705
714,-0.0032821184940891625
715,0.002354578814283411
716,0.0014241275431374962
717,0.0008420588688194967
718,0.0010022538797535585
719,-0.0006722751596256404
720,0.0011023860818286102
721,-0.0005307224400608102
722,-0.0003885287404179412
723,-0.0006699045444174167
724,-0.0011067848471783641
725,0.00037229201347311854
726,0.00024714153721839063
727,-0.0022693040309500205
728,-0.0008613783641422575
729,0.00042174349175690373
730,0.0011464666445851728
731,0.0016408473587964077
732,-0.0005170384214277134
733,0.000532684260412367
734,0.0006521084042785622
735,-0.0004392102684027656
736,0.004402877776102176
737,0.0018530744785730385
738,-0.00044086020071993644
739,8.094418559502255e-05
740,-0.00024738445770502873
741,0.00047809271145729054
742,0.0017008680545698947
743,0.0004430670968996967
744,0.0007131668603584112
745,0.0021244960329176157
746,-4.805849788806901e-05
747,-0.0006134757115401486
748,-0.0008481159523330505
749,-0.000253014935162407
750,0.001672930675235518
751,0.001311684606001402
752,0.003194660815817466
753,0.0007653549980492899
754,0.0005961214100514801
755,5.672809362903793e-05
756,0.0006566219110104404
757,0.00049306592838951
758,-0.0005186450484018559
759,-0.00039690800842200047
760,-0.0006080182666256693
761,-0.0002464261624479554
762,0.0013131919334375538
763,0.000970221707214113
764,0.0001409855605077299
765,-0.0008156785649432741
766,0.00020424618796607215
767,-0.0007694036601034893
768,-0.0010924843428698244
769,0.00010153005638535389
770,-0.0007689520808979053
771,-0.00037936387148651156
772,-0.0021448273504252905
773,0.0026411215359788557
774,-0.0005838997760708146
775,0.0022549313252158655
776,0.0009053491363815325
777,-0.0011029479686180765
778,-9.61350680407297e-05
779,0.0014301335526980242
780,-0.0006558970040312137
781,0.00012780832788802013
782,-0.0008056765703668577
783,-0.0001723561159727874
784,-0.0013860302066062275
785,9.15127474792211e-05
786,-0.00032968600980761505
787,0.00047036167837355555
788,0.0010898551232266299
789,0.0002023269383381974
790,0.00011441263119670165
791,-0.00036453864596813177
792,-1.298730631023653e-05
793,0.000962371885594465
794,-5.758114475272197e-05
795,0.0015727601534756364
796,6.518372526986732e-05
797,0.0010730975433142311
798,-0.00042724066184208034
799,9.86173872135389e-05
800,-0.0004438803707914899
801,6.231406361219715e-05
802,0.00024647464018643983
803,0.0006510051691301936
804,0.00021511491776272189
805,0.002376762057516572
806,-0.0010350322746747838
807,-0.0004625499612960531
808,0.0009831651810138912
809,0.00019869133488423978
810,-0.00011073271348620981
811,4.3317811287867704e-07
812,0.0002437852272759791
813,0.00061085413611256
814,5.2965901299455966e-05
815,-0.00205009227287242
816,-0.0007621095478579794
817,-0.0020039170053037076
818,0.0022723996847650776
819,0.0001960449152294361
820,-0.0002145398015030417
821,-0.0009398055528306787
822,-0.0007356238269828264
823,0.0005315867131060603
824,0.0011500535020610343
825,9.990985918461581e-05
826,-0.0006856732445125657
827,-0.0007946214629029234
828,0.000185715640050735
829,-0.00045530684808396346
830,-0.0005246282836958867
831,0.0007404588677338453
832,0.0015639030979575947
833,-0.0006019067163790736
834,-0.0010977632078410433
835,-0.000934819303087441
836,-0.001457183364187782
837,-0.002189897360780749
838,0.0015927835428956821
839,-0.0012306485724440368
840,-0.00030999512160254366
841,0.00019565615168670353
842,0.0005836953462097877
843,0.0006894182038197855
844,-0.00040065411979874787
845,0.0002472784120614208
846,0.0010711725894803495
847,0.002007926154281972
848,0.0019844248827029422
849,0.0007855024157806904
850,0.0012534323275729758
851,-0.0008943623500498852
852,-0.00011861455902705722
853,0.0007855247227517683
854,0.0003155305884885334
855,-0.000631885502276089
856,-0.00018066460810835973
857,-4.2542064187325316e-05
858,0.000920233946333544
859,-0.0002836008962804983
860,-0.0007302075179301665
861,-0.0004972739754633553
862,-0.00017065442078094268
863,-0.0007856057976237276
864,-0.0006910640957060525
865,0.002178466070137943
866,0.0004919029681524882
867,-0.0019420582645591359
868,0.0006886669764648248
869,0.0014005063185998133
870,-0.0008394582889641366
871,-0.0004054160331344536
872,0.0006561332993086796
873,-0.0005883238872334433
874,0.001008287545553695
875,-0.00047842767370900207
876,-0.0010107679257853376
877,0.000260493093738638
878,-0.00083699205626583
879,-7.207850151360062e-05
880,-8.06150642759189e-06
881,-0.0011026901237846866
882,0.000684177110998388
883,0.0023656674193321308
884,-0.00036664340322361297
885,-0.0002807656761169163
886,-0.0002676471163028271
887,-0.0016350068830351518
888,-3.219379175948061e-05
889,0.0003138576932114237
890,-0.0006093630774597259
891,-0.0010368364958714084
892,-7.396098186475221e-05
893,-0.0008411912807718744
894,-0.00042705338439405277
895,-0.0005097643477184286
896,-0.0007377295319959529
897,-0.0002990899326780817
898,0.000949918006965825
899,0.00020615333813345382
900,0.0018310751135040613
901,-0.0003919844146171546
902,-0.0007770997814408694
903,-0.0015507708361660669
904,-0.0005462642361121562
905,-0.0024591438685054876
906,0.0002898754725006604
907,-0.0004223519143590226
908,0.0007937990289537067
909,0.0011132313155122356
910,0.0006158203428157842
911,0.0007064183975466072
912,-0.0029303249261084206
913,0.0002015859312001828
914,-0.0003192826455563718
915,-0.001298984936691106
916,0.0017292612316355354
917,-0.0009982231094268768
918,-0.00010887919905037784
919,0.000480959532187191
920,0.00040238742800354334
921,-6.718319490435795e-05
922,0.0008074109334355792
923,0.001691307582757882
924,0.0005816867253550073
925,0.0037141494482072763
926,0.0005084725299320903
927,-0.00033014746309175703
928,0.0008078107018751726
929,-0.00014694309905794714
930,0.00040824296686935965
931,7.308278703387989e-06
932,0.0011998868849611786
933,-0.0004908814562159122
934,-0.0006166120480526751
935,-0.000593016268473764
936,-0.0020705132689395256
937,-0.002467384590901797
938,0.00034544459506866506
939,0.0006435211251108766
940,-0.0014444881435198504
941,-0.00058238851965256
942,-8.914332105560368e-05
943,0.0003698774684798936
944,0.0017897066524265926
945,0.0007904451500491061
946,0.00033169474709520807
947,-0.00047944945351855486
948,-0.0003649144289588194
949,-0.0009632361310610304
950,-0.00040584164173779533
951,0.00038431860678141144
952,-0.0009721297905384413
953,0.0007789731286598848
954,0.0007746205946040596
955,0.00023155084653679822
956,0.00014406648826715502
957,-0.0004751445309678252
958,-0.001321410812596232
959,-0.0010011543402888268
960,-0.0001891159343019262
961,0.001137102938804251
962,0.0006273239201987817
963,-0.0014629401970134245
964,-0.0011036668021338603
965,-4.163385237774706e-05
966,-0.0004937655615697055
967,-0.003939298891131529
968,0.00027117634193850527
969,0.001898707026046272
970,-0.0006484962549330372
971,0.0016386941780457613
972,0.000328636277426091
973,0.0002241051722592547
974,0.0010479306334890228
975,-0.0006952819588649847
976,-8.936044353443753e-05
977,-0.000627690776507513
978,-0.0021618188142899213
979,-0.0003284715900717046
980,-0.0005677919259109455
981,-0.0009727150643147771
982,-0.000692448335679211
983,0.0017763281069519707
984,-0.00011607100474543146
985,0.00016195268217736403
986,0.0011991641737903547
987,0.00041736824257494596
988,0.0009455183086447571
989,0.0004281306292885442
990,-0.0013423641937250852
991,0.00034961969295229186
992,0.0007801884339098335
993,-3.160900064958138e-05
994,-0.00034013365880043435
995,-0.0011025455883726812
996,-0.000647423696195993
997,0.0008795155288107894
998,0.0012774054333678298
999,-0.0006860535572881652
1000,0.0004967543746762515
1001,-0.0005259976491821997
1002,0.0006070136737756466
1003,-0.0007866104712259683
1004,-0.0009356001233795644
1005,0.00032861586472388796
1006,0.0005188671331719329
1007,0.00017270058159756167
1008,-0.0017283093731079793
1009,-0.0026747940699407865
1010,-0.0009070344776441401
1011,-0.0009268540744038715
1012,-0.0004926231719786075
1013,-2.4563490274317975e-05
1014,0.000765166336670066
1015,0.00046339710751741424
1016,0.0005918431351813444
1017,0.00041379299400851066
1018,-6.50894993337542e-05
1019,-0.002254697138035678
1020,-0.001334288423089402
1021,0.00011015609439188433
1022,-0.0009904075047088472
1023,-0.0020635488434029526
1024,0.0010988981874178125
1025,0.00123690365068414
1026,-0.0016800171437682731
1027,0.0019659345114394545
1028,2.3876490467675147e-05
1029,0.0008805308189396344
1030,-0.0007826453073572728
1031,0.0017428064856920978
1032,0.0004401926001625547
1033,0.0009243355826433711
1034,0.0004964731347438956
1035,5.005380482169505e-05
1036,-9.722718666729147e-06
1037,0.0021949919850287546
1038,0.0004932479490569266
1039,0.001225135403852079
1040,0.0009760052866656209
1041,0.00022488657917680636
1042,0.0012810560142685905
1043,-0.00023389394580793327
1044,-0.0017079187389322373
1045,0.004196488624445567
1046,0.00032510372883911323
1047,0.0005834364658911211
1048,-0.00029752565904732706
1049,0.002291709027454404
1050,0.0008540391712194029
1051,0.0027349926150799274
1052,-0.0006468347278634403
1053,0.0006181747976351189
1054,0.0007512059731535491
1055,-0.0025746284642652858
1056,0.0008033152567923855
1057,0.0008202144192693049
1058,0.0008102511960830755
1059,-0.00043396275273728193
1060,0.00042487207440401693
1061,2.2011616736543166e-05
1062,-0.0004767380386310009
1063,-0.004638463856996553
1064,0.0013443171196468068
1065,0.0010360403701086011
1066,-0.0015164251890868981
1067,-0.00023506804918829532
1068,-0.0005426758934935401
1069,0.00115770263526278
1070,0.00018453479512694305
1071,-0.00035837348357574953
1072,0.0002486368667134028
1073,0.001129798323471675
1074,-0.0004283241315662225
1075,0.00021389785087730752
1076,0.0007930248952871877
1077,0.0011357882230055376
1078,0.0003304136466645845
1079,0.003373712016794678
1080,-0.000374285442265018
1081,-0.00039031368765566086
1082,-0.0008147014206471656
1083,-0.0010220306890832813
1084,-0.00045789115288230066
1085,0.0013604489327321244
1086,-0.0007114988807029858
1087,-2.2919737832997227e-06
1088,0.00016173972486608582
1089,-0.00014725706032342782
1090,-0.0011104087909375652
1091,-0.0005536356985878212
1092,0.0008890333314839891
1093,0.00035979666274657643
1094,-0.0017261731385619342
1095,0.0009463601840871539
1096,-0.00014684751847301712
1097,-0.0005341650258260586
1098,-3.941020371369459e-05
1099,-0.00027028738468905044
1100,-0.0010639567783274973
1101,0.00028620552272562785
1102,-0.0005054926950072735
1103,0.0012813762657692643
1104,0.0003864840243670055
1105,0.0007164707274773238
1106,0.0023494523075644398
1107,0.0004831452517717126
1108,0.00041898193164400816
1109,-0.002181522023305844
1110,-0.0010566856547975444
1111,0.0008609838835203964
